fonte,registro_id,codigo_ibge,municipio,uf,orgao_razao_social,data_referencia,valor_global,objeto,eixo_id,subeixo_id,keywords_hit,estagio
Transferegov,2084125,5103361,CONQUISTA D'OESTE,MT,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,30/05/2025,3641999.0,Implementação do Programa Nacional de Modernização e Apoio à Agricultura Familiar (PROMAQ) no Município de Conquista D'OEste-MT,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1973380,1301803,IPIXUNA,AM,MINISTERIO DA EDUCACAO,18/04/2024,5635398.39,"Construção de Creche e Escola de Educação Infantil, Creche no bairro Centro, Ipixuna/AM – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1976501,3304110,PORTO REAL,RJ,MINISTERIO DA EDUCACAO,29/04/2024,3709710.25,"Construção de Creche e Escola de Educação Infantil, Rua 20, Loteamento Terra Nova, Bairro Freitas Soares, Porto Real/RJ - FNDE - Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1973482,3143153,MONTE FORMOSO,MG,MINISTERIO DA EDUCACAO,18/04/2024,3310545.07,CONSTRUÇÃO DE CRECHE EDUCAÇÃO INFANTIL NA SEDE DO MUNICÍPIO DE MONTE FORMOSO/MG – FNDE - CRECHE TIPO 2,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2129682,3508009,BURI,SP,MINISTERIO DA SAUDE,12/09/2025,3000000.0,"O objeto do presente Convênio/Contrato de Repasse consiste na implantação de mini sistemas públicos de abastecimento de água em cinco núcleos rurais do município de Buri, com o objetivo de garantir acesso regular e seguro à água potável para famílias residentes em áreas que atualmente enfrentam graves limitações no suprimento hídrico.As ações contempladas incluem:Perfuração e equipagem de poços artesianos, assegurando a captação de água em quantidade e qualidade adequadas ao consumo humano;Implantação de sistemas de energia solar fotovoltaica, destinados ao funcionamento das bombas e demais equipamentos, proporcionando sustentabilidade energética, redução de custos operacionais e respeito ao meio ambiente;Construção de reservatórios elevados (caixas taça), dimensionados para garantir a regularidade no fornecimento e a adequada pressão na rede de distribuição;Execução de redes de distribuição de água com extensão máxima de 5 km a partir do ponto de origem do poço, assegurando o alcance das moradias e propriedades beneficiadas;Interligação e adequação das instalações locais, de modo a possibilitar o pleno funcionamento do sistema e a gestão eficiente por parte do município.O projeto busca atender diretamente cinco comunidades rurais, priorizando famílias em situação de vulnerabilidade social e econômica, muitas delas dependentes da agricultura familiar e de pequenos cultivos para sua subsistência. A intervenção contribuirá de forma significativa para a melhoria da saúde pública, com a redução de doenças de veiculação hídrica, além de gerar impacto positivo sobre a produção agrícola e a qualidade de vida local.A operação e manutenção dos sistemas serão de responsabilidade da Prefeitura Municipal de Buri, que contará com equipe técnica para acompanhar o funcionamento, realizar manutenções preventivas e garantir a sustentabilidade do investimento ao longo dos anos.Assim, o objeto do instrumento está claramente definido como a implantação de sistemas de abastecimento de água sustentáveis e de baixo custo operacional, alinhados às diretrizes da Fundação Nacional de Saúde (FUNASA) e em consonância com a política nacional de saneamento básico. Trata-se de uma ação estratégica para a promoção da inclusão social, o fortalecimento da agricultura familiar, a valorização das comunidades rurais e a preservação ambiental, assegurando o direito humano fundamental de acesso à água potável.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2147093,2502409,BONITO DE SANTA FÉ,PB,MINISTERIO DA EDUCACAO,06/11/2025,3109777.74,Construção de Creche no Município de Bonito de Santa Fé - PB – FNDE – Creche Tipo 2,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2107673,4318309,SÃO GABRIEL,RS,MINISTERIO DA EDUCACAO,31/07/2025,3636301.55,"Construção da Creche de Educação Infantil Bom fim, São Gabriel/RS – FNDE- Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1977863,2202901,CORRENTE,PI,MINISTERIO DA EDUCACAO,02/05/2024,8004425.05,Construção de Escola em Tempo Integral na sede do Município de Corrente-PI FNDE – Escola de 5 salas,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1970140,1100601,CACAULÂNDIA,RO,MINISTERIO DA EDUCACAO,11/04/2024,3659453.97,Construção de Creche e Escolas de Educação Infantil -  Pingo de Gente – Cacaulândia/RO - FNDE - Creche Tipo 2,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1969921,5217609,PLANALTINA,GO,MINISTERIO DA EDUCACAO,11/04/2024,10974921.82,Construção de Escola em tempo integral no municipio de Planaltina/GO - FNDE Escola de 13 Salas.,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2147062,3509304,CAJOBI,SP,MINISTERIO DA EDUCACAO,06/11/2025,3810391.02,CONSTRUÇÃO DE CRECHE COM 5 SALAS - PADRÃO FNDE TIPO 2,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,2039349,3141900,MINDURI,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,20/12/2024,795000.0,Aquisição de Equipamentos para a Estruturação Institucional do Município no Fomento e Fortalecimento da Agricultura Familiar na Comercialização e Acesso aos Mercados.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2136041,2104800,GRAJAÚ,MA,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",29/09/2025,750000.0,Modernização do Banco de Alimentos do município de Grajaú/MA,seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,2087010,3505401,BARRA DO TURVO,SP,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,05/06/2025,254000.0,"Aquisição de equipamentos para a agroindustrialização: caldeira de 300 kg/h.v, estufa de secagem e seladora a vácuo, a serem utilizados na agroindústria da Cooperafloresta, localizada em prédio de domínio da Prefeitura de Barra do Turvo, visando fortalecer a produção e comercialização de produtos oriundos de sistemas agroflorestais com base na agricultura familiar.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2036533,4315206,PUTINGA,RS,MINISTERIO DA EDUCACAO,11/12/2024,3461389.15,"Construção da Creche de Educação Infantil EMEI Bem Me Quer, Putinga/RS – FNDE – Creche Tipo 2;",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1973734,2206670,MORRO DO CHAPÉU DO PIAUÍ,PI,MINISTERIO DA EDUCACAO,19/04/2024,5550654.09,Construção de Creche - tipo 1 próximo à sede do Município de Morro do Chapéu do Piauí/PI.,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1970339,1301951,ITAMARATI,AM,MINISTERIO DA EDUCACAO,11/04/2024,6025184.22,"Construção de Creche e Escola de Educação Infantil, Creche no bairro João Campelo, Itamarati/AM – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1978339,2709301,UNIÃO DOS PALMARES,AL,MINISTERIO DA EDUCACAO,03/05/2024,11027390.25,"Construção Escola 13 salas – PAC em tempo Integral, padrão FNDE, no Bairro Nova Esperança, Município de União dos Palmares/AL.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1977296,3132107,ITACARAMBI,MG,MINISTERIO DA EDUCACAO,30/04/2024,3246393.96,"CONSTRUÇÃO DE CRECHE E ESCOLA DE EDUCAÇÃO INFANTIL, ITACARAMBI/MG – FNDE – CRECHE TIPO 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1978461,2700409,ATALAIA,AL,MINISTERIO DA EDUCACAO,03/05/2024,11027390.25,CONSTRUÇÃO DE UMA ESCOLA EM TEMPO INTEGRAL FNDE - 13 SALAS NO BAIRRO JOSÉ PAULINO - PAC EM ATALAIA/AL.,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1970674,5220504,SERRANÓPOLIS,GO,MINISTERIO DA EDUCACAO,12/04/2024,5341139.91,Construção de Creche/Escola de educação infantil no municipio de  Serranópolis/Go - FNDE - Creche tipo 1.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2150361,3205002,SERRA,ES,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,18/11/2025,3000000.0,"Execução de pavimentação em piso intertravado em trecho da estrada vicinal de Putiri, visando melhorar o escoamento produtivo da agricultura familiar, a trafegabilidade e a integração rural-urbana.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2058317,3142106,MIRADOURO,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,29/04/2025,849000.0,"Aquisição de uma máquina motoniveladora, equipamento autopropelido de grande porte, utilizado em obras de infraestrutura para nivelamento e regularização de terrenos e estradas. A motoniveladora será destinada à manutenção e recuperação das estradas vicinais do município, com o objetivo de melhorar a trafegabilidade rural, facilitar o escoamento da produção agrícola, o transporte escolar e o acesso da população a serviços essenciais.",busca_ativa_escolar,transporte_escolar,transporte escolar,rejeitado
Transferegov,2037250,3158805,SANTANA DO JACARÉ,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,13/12/2024,950000.0,Calçamento de Estrada Rural no Município no Fomento e Fortalecimento da Agricultura Familiar na Comercialização e Acesso aos Mercados.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2011581,4316006,ROLANTE,RS,MINISTERIO DA EDUCACAO,14/08/2024,18000.0,029-Reformar escola ou creche - Emergenciais RS,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2133920,3145059,NOVA PORTEIRINHA,MG,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",24/09/2025,707000.0,"Modernização do Banco de Alimentos do município de Nova Porteirinha/MG.O presente convênio tem como finalidade estruturar e ampliar as ações de segurança alimentar e nutricional em Nova Porteirinha, por meio da modernização do Banco de Alimentos, dotando-o de infraestrutura adequada, equipamentos modernos e capacidade de atendimento ampliada. A ação busca reduzir o desperdício de alimentos, fortalecer a agricultura familiar e promover a inclusão produtiva de famílias em situação de vulnerabilidade social.O projeto prevê a construção e adequação de espaços físicos, incluindo uma cozinha industrial totalmente equipada e uma sala de treinamentos, que possibilitarão tanto o preparo de alimentos em escala quanto a realização de cursos de capacitação. Serão ofertados cursos de panificação, confeitaria, reaproveitamento integral de alimentos, boas práticas de higiene e técnicas de comercialização, garantindo formação prática e inserção produtiva.A modernização também contempla a aquisição de equipamentos e insumos, assegurando que o Banco de Alimentos tenha condições de armazenar, processar e distribuir alimentos de forma segura e eficiente. Durante o primeiro ano de funcionamento, os cursos de capacitação contarão com insumos básicos fornecidos pelo projeto, permitindo que os beneficiários desenvolvam suas atividades sem custo adicional.O Banco de Alimentos modernizado terá papel central na redução do desperdício, criando mecanismos para a coleta, armazenamento e reaproveitamento seguro de alimentos, contribuindo para o abastecimento da rede socioassistencial e das famílias mais vulneráveis. Paralelamente, a disponibilização da cozinha industrial permitirá que agricultores familiares, pequenos produtores e empreendedores locais fabriquem alimentos como bolos, biscoitos e quitandas para comercialização em feiras e mercados do município, fortalecendo a economia solidária e a renda local.Espera-se beneficiar diretamente 300 famílias em situação de vulnerabilidade social, além de agricultores familiares e entidades socioassistenciais, com impacto indireto sobre toda a comunidade de Nova Porteirinha. O projeto contribuirá para a geração de renda, a ampliação da segurança alimentar, a valorização da agricultura familiar e o fortalecimento das políticas públicas de combate à fome, em conformidade com o Programa 5133 – Segurança Alimentar e Nutricional e Combate à Fome e com a Portaria MDS nº 67/2006.Assim, a modernização do Banco de Alimentos de Nova Porteirinha não se limita a uma obra física, mas representa um instrumento estratégico de transformação social, capaz de integrar ações de combate ao desperdício, acesso a alimentos de qualidade, capacitação profissional e inclusão produtiva. Trata-se de uma iniciativa que reforça a rede de proteção social, promove desenvolvimento sustentável e contribui diretamente para a melhoria da qualidade de vida da população.",seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,2133920,3145059,NOVA PORTEIRINHA,MG,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",24/09/2025,707000.0,"Modernização do Banco de Alimentos do município de Nova Porteirinha/MG.O presente convênio tem como finalidade estruturar e ampliar as ações de segurança alimentar e nutricional em Nova Porteirinha, por meio da modernização do Banco de Alimentos, dotando-o de infraestrutura adequada, equipamentos modernos e capacidade de atendimento ampliada. A ação busca reduzir o desperdício de alimentos, fortalecer a agricultura familiar e promover a inclusão produtiva de famílias em situação de vulnerabilidade social.O projeto prevê a construção e adequação de espaços físicos, incluindo uma cozinha industrial totalmente equipada e uma sala de treinamentos, que possibilitarão tanto o preparo de alimentos em escala quanto a realização de cursos de capacitação. Serão ofertados cursos de panificação, confeitaria, reaproveitamento integral de alimentos, boas práticas de higiene e técnicas de comercialização, garantindo formação prática e inserção produtiva.A modernização também contempla a aquisição de equipamentos e insumos, assegurando que o Banco de Alimentos tenha condições de armazenar, processar e distribuir alimentos de forma segura e eficiente. Durante o primeiro ano de funcionamento, os cursos de capacitação contarão com insumos básicos fornecidos pelo projeto, permitindo que os beneficiários desenvolvam suas atividades sem custo adicional.O Banco de Alimentos modernizado terá papel central na redução do desperdício, criando mecanismos para a coleta, armazenamento e reaproveitamento seguro de alimentos, contribuindo para o abastecimento da rede socioassistencial e das famílias mais vulneráveis. Paralelamente, a disponibilização da cozinha industrial permitirá que agricultores familiares, pequenos produtores e empreendedores locais fabriquem alimentos como bolos, biscoitos e quitandas para comercialização em feiras e mercados do município, fortalecendo a economia solidária e a renda local.Espera-se beneficiar diretamente 300 famílias em situação de vulnerabilidade social, além de agricultores familiares e entidades socioassistenciais, com impacto indireto sobre toda a comunidade de Nova Porteirinha. O projeto contribuirá para a geração de renda, a ampliação da segurança alimentar, a valorização da agricultura familiar e o fortalecimento das políticas públicas de combate à fome, em conformidade com o Programa 5133 – Segurança Alimentar e Nutricional e Combate à Fome e com a Portaria MDS nº 67/2006.Assim, a modernização do Banco de Alimentos de Nova Porteirinha não se limita a uma obra física, mas representa um instrumento estratégico de transformação social, capaz de integrar ações de combate ao desperdício, acesso a alimentos de qualidade, capacitação profissional e inclusão produtiva. Trata-se de uma iniciativa que reforça a rede de proteção social, promove desenvolvimento sustentável e contribui diretamente para a melhoria da qualidade de vida da população.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1972096,1707108,DIVINÓPOLIS DO TOCANTINS,TO,MINISTERIO DA EDUCACAO,16/04/2024,11357703.11,Construção de Escola de Tempo Integral 13 salas proposta NOVO PAC - Seleção nº 26298005985/2023,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2111613,2800308,ARACAJU,SE,MINISTERIO DA EDUCACAO,15/08/2025,3696101.67,"Construção da Escola Municipal de Educação Infantil, Aracaju/SE – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1972917,2801405,CARIRA,SE,MINISTERIO DA EDUCACAO,17/04/2024,3191418.32,CONSTRUÇÃO DE UMA CRECHE PRÉ ESCOLA TIPO 2 NO MUNICÍPIO DE CARIRA/SE,primeira_infancia,creche_pre_escola,creche;pre escola,aprovado
Transferegov,1971839,3504107,ATIBAIA,SP,MINISTERIO DA EDUCACAO,15/04/2024,6250754.27,"Construção de Creche e Escola de Educação Infantil, no Bairro Boa Vista, Atibaia/SP, Modelo Padrão FNDE Tipo 1",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1978317,3203502,MONTANHA,ES,MINISTERIO DA EDUCACAO,03/05/2024,5483340.56,"Construção de Creche e Escola de Educação Infantil, CMEI Sitio do Pica Pau Amarelo, Centro, Montanha – ES – FNDE – Creche Tipo 1",primeira_infancia,creche_pre_escola,creche;educacao infantil;cmei,aprovado
Transferegov,1977858,3303401,NOVA FRIBURGO,RJ,MINISTERIO DA EDUCACAO,02/05/2024,6139184.99,"Construção de Creche Pré-escola de Educação Infantil - novo CMEI Vereador Irineu Mineiro, localizado no bairro do Catarcione em Nova Friburgo/RJ – FNDE – Projeto Creche Pré-Escola Tipo 1.",primeira_infancia,creche_pre_escola,creche;pre-escola;educacao infantil;cmei,aprovado
Transferegov,1978511,2910750,FÁTIMA,BA,MINISTERIO DA EDUCACAO,03/05/2024,3376680.94,"Construção de Creche de Educação Infantil – fnde – Creche Tipo 2, Rua Pedro Rabelo, Bairro centro, Zona Urbana, no município de Fátima/BA",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1972884,2300903,APUIARÉS,CE,MINISTERIO DA EDUCACAO,17/04/2024,11019048.55,Construção de Escola em Tempo Integral (13 salas) no Municipio do Apuiares - CE,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1982894,3503208,ARARAQUARA,SP,MINISTERIO DA EDUCACAO,15/05/2024,559463.39,021-Ampliar escola ou creche,primeira_infancia,creche_pre_escola,creche,aprovado
